"ts1-srv-esxi23.tscrm.com,""vmk1"",""10.20.0.23"",""255.255.255.0"",""00-50-56-60-fc-e8"",""dpg-vmotion-vlan20"",""True"",""9000"",,"
"ts1-srv-esxi23.tscrm.com,""vmk2"",""10.23.0.23"",""255.255.255.0"",""00-50-56-6a-1a-09"",""dpg-vsan-vlan23"",""False"",""9000"",,"
"ts1-srv-esxi22.tscrm.com,""vmnic0"","""","""",""0c-c4-7a-de-d9-d4"",,,,""True"",""10000"""
"ts1-srv-esxi22.tscrm.com,""vmnic1"","""","""",""0c-c4-7a-de-d9-d5"",,,,""True"",""10000"""
"ts1-srv-esxi22.tscrm.com,""vmk0"",""10.0.12.94"",""255.255.252.0"",""0c-c4-7a-de-d9-d4"",""dpg-mng-vlan111"",""False"",""1500"",,"
"ts1-srv-esxi22.tscrm.com,""vmk1"",""10.20.0.22"",""255.255.255.0"",""00-50-56-66-7a-c3"",""dpg-vmotion-vlan20"",""True"",""9000"",,"
"ts1-srv-esxi22.tscrm.com,""vmk2"",""10.23.0.22"",""255.255.255.0"",""00-50-56-63-ef-2a"",""dpg-vsan-vlan23"",""False"",""9000"",,"
"ts1-srv-esxi19.tscrm.com,""vmnic0"","""","""",""0c-c4-7a-de-d9-d8"",,,,""True"",""10000"""
"ts1-srv-esxi19.tscrm.com,""vmnic1"","""","""",""0c-c4-7a-de-d9-d9"",,,,""True"",""10000"""
"ts1-srv-esxi19.tscrm.com,""vmk0"",""10.0.12.91"",""255.255.252.0"",""0c-c4-7a-de-d9-d8"",""dpg-mng-vlan111"",""False"",""1500"",,"
"ts1-srv-esxi19.tscrm.com,""vmk1"",""10.20.0.19"",""255.255.255.0"",""00-50-56-60-cc-f3"",""dpg-vmotion-vlan20"",""True"",""9000"",,"
"ts1-srv-esxi19.tscrm.com,""vmk2"",""10.23.0.19"",""255.255.255.0"",""00-50-56-6d-75-c4"",""dpg-vsan-vlan23"",""False"",""9000"",,"
"ts1-srv-esxi19.tscrm.com,""vmk3"",""10.0.12.137"",""255.255.255.0"",""00-50-56-6c-57-f5"",""dpg-iscsi09-vlan111"",""False"",""1500"",,"
"ts1-srv-esxi19.tscrm.com,""vmk4"",""10.11.0.19"",""255.255.255.0"",""00-50-56-6b-13-08"",""dpg-iscsi01-vlan11"",""False"",""1500"",,"
"ts1-srv-esxi19.tscrm.com,""vmk5"",""10.12.0.19"",""255.255.255.0"",""00-50-56-61-59-70"",""dpg-iscsi02-vlan12"",""False"",""1500"",,"
"ts1-srv-esxi17.tscrm.com,""vmnic0"","""","""",""ac-1f-6b-05-47-34"",,,,""True"",""10000"""
"ts1-srv-esxi17.tscrm.com,""vmnic1"","""","""",""ac-1f-6b-05-47-35"",,,,""True"",""10000"""
"ts1-srv-esxi17.tscrm.com,""vmk0"",""10.0.12.88"",""255.255.252.0"",""ac-1f-6b-05-47-34"",""dpg-mng-vlan111"",""False"",""1500"",,"
"ts1-srv-esxi17.tscrm.com,""vmk1"",""10.20.0.16"",""255.255.255.0"",""00-50-56-6e-4a-91"",""dpg-vmotion-vlan20"",""True"",""9000"",,"
"ts1-srv-esxi17.tscrm.com,""vmk2"",""10.23.0.16"",""255.255.255.0"",""00-50-56-6a-1d-e5"",""dpg-vsan-vlan23"",""False"",""9000"",,"
"ts1-srv-esxi18.tscrm.com,""vmnic0"","""","""",""0c-c4-7a-de-d9-dc"",,,,""True"",""10000"""
"ts1-srv-esxi18.tscrm.com,""vmnic1"","""","""",""0c-c4-7a-de-d9-dd"",,,,""True"",""10000"""
"ts1-srv-esxi18.tscrm.com,""vmk0"",""10.0.12.90"",""255.255.252.0"",""0c-c4-7a-de-d9-dc"",""dpg-mng-vlan111"",""False"",""1500"",,"
"ts1-srv-esxi18.tscrm.com,""vmk1"",""10.20.0.18"",""255.255.255.0"",""00-50-56-6d-19-7e"",""dpg-vmotion-vlan20"",""True"",""9000"",,"
"ts1-srv-esxi18.tscrm.com,""vmk2"",""10.23.0.18"",""255.255.255.0"",""00-50-56-68-fa-6b"",""dpg-vsan-vlan23"",""False"",""9000"",,"
"Polycom Creatio (Katherine),"""","""",""10.10.20.240"",""00-E0-DB-45-B0-EF"",,,,""True"",""10000"""
"Polycom Creatio Boston,"""","""",""10.10.20.241"",""00-e0-db-4e-8d-10"",,,,""True"",""10000"""
